USER IDENTITY,USER ADDRESS,PRAISE_REWARD,QUANT_REWARD,NR_OF_PRAISES_QUANTIFIED,REWARDBOARD_REWARD,TOTAL TO RECEIVE
innov8tor3#3988,0xbcad90f4a1ed4067d9bc33d4089ff18a82250253,31.671986560268795,41.79469273743017,300.0,0.0,73.46667929769896
AmwFund#0979,0x536c7e8f18d09d04697e0d2624b44bba575388c2,29.086518269634606,41.79469273743017,300.0,0.0,70.88121100706478
sem  🐝#0161,missing user address,69.16127677446451,0.0,0.0,0.0,69.16127677446451
Caeser (PST)#0046,missing user address,67.22217555648886,0.0,0.0,0.0,67.22217555648886
elessar.eth#7945,missing user address,64.63670726585468,0.0,0.0,0.0,64.63670726585468
ALOYSIOUS#3049,missing user address,58.17303653926922,0.0,0.0,0.0,58.17303653926922
Mettodo#7010,0x7710e7e881333fd3396ca5966bed6e72746b612d,16.15917681646367,41.79469273743017,300.0,0.0,57.95386955389384
santigs#9769,missing user address,56.88030239395212,0.0,0.0,0.0,56.88030239395212
Dan Knobelsdorf#326,missing user address,56.88030239395212,0.0,0.0,0.0,56.88030239395212
durgadas#9280,missing user address,52.35573288534229,0.0,0.0,0.0,52.35573288534229
bends#3537,0x1e975f53956d644868f3ea25690b1bbeda658565,7.7564048719025624,41.79469273743017,300.0,0.0,49.55109760933273
akrtws (TE Academy)#4246,missing user address,46.53842923141537,0.0,0.0,0.0,46.53842923141537
JessicaZartler#2263,missing user address,45.89206215875683,0.0,0.0,0.0,45.89206215875683
rdfbbx#6437,missing user address,44.59932801343973,0.0,0.0,0.0,44.59932801343973
nic#9212,missing user address,43.95296094078118,0.0,0.0,0.0,43.95296094078118
enti#1546,0x6897abe0fd62b589260784b21f4ca3f78a0d8017,0.0,41.79469273743017,300.0,0.0,41.79469273743017
PhilH#1102,0xaa01dec5307cf17f20881a3286dcaa062578cea7,0.0,41.79469273743017,300.0,0.0,41.79469273743017
Parrachia#0450,0xe42f8e2c4b778fcd572c55e457ed77db4cb20a69,0.0,41.79469273743017,300.0,0.0,41.79469273743017
Maxwe11#7157,0x3f20a6fe04b3a4b37bbbbea826ae23be56baed74,0.0,41.79469273743017,300.0,0.0,41.79469273743017
GideonRo#3175,0xb08f0ca73e8a59a1b7970e22b8ed2f9142c3fa53,41.367492650147,0.0,0.0,0.0,41.367492650147
mheuer#9922,missing user address,38.78202435951281,0.0,0.0,0.0,38.78202435951281
solsista#5370,missing user address,38.78202435951281,0.0,0.0,0.0,38.78202435951281
Jolie_Ze#0295,missing user address,35.55018899622007,0.0,0.0,0.0,35.55018899622007
teaci#6108,0x1be3505328880f1f204c664d430a9d2817d9d4cc,0.0,32.32122905027933,232.0,0.0,32.32122905027933
lee0007#8152,0x3e31155a1c17c9f85e74828447aec412090a4622,0.0,32.32122905027933,232.0,0.0,32.32122905027933
shawn#7046,0xc68e8827fc1dd3b2bc94ca8b0228268f16dd6cf6,32.31835363292734,0.0,0.0,0.0,32.31835363292734
missing username,0xf9c171fb0480fac34289cc5791519fec1d7978c3,0.0,0.0,0.0,28.5,28.5
missing username,0x826976d7c600d45fb8287ca1d7c76fc8eb732030,0.0,0.0,0.0,28.5,28.5
missing username,0x5303d37018b0e7e6f4fe8c706b7001735e5d430a,0.0,0.0,0.0,28.5,28.5
missing username,0xb22981ba3fe1de2325935c91a3b717168fb86714,0.0,0.0,0.0,28.5,28.5
missing username,0x00d18ca9782be1caef611017c2fbc1a39779a57c,0.0,0.0,0.0,28.5,28.5
missing username,0xdd505da2e2a8017f38a715948c6b6a2922ba27f0,0.0,0.0,0.0,28.5,28.5
CurlyBracketEffect#5572,missing user address,27.14741705165897,0.0,0.0,0.0,27.14741705165897
JeffEmmett#7202,missing user address,25.854682906341875,0.0,0.0,0.0,25.854682906341875
monstrosity#5714,missing user address,24.56194876102478,0.0,0.0,0.0,24.56194876102478
ddan#2489,missing user address,19.391012179756405,0.0,0.0,0.0,19.391012179756405
hz#8826,missing user address,18.09827803443931,0.0,0.0,0.0,18.09827803443931
freshelle#9882,missing user address,18.09827803443931,0.0,0.0,0.0,18.09827803443931
Kris#8703,missing user address,17.451910961780765,0.0,0.0,0.0,17.451910961780765
mateodaza#3156,missing user address,17.451910961780765,0.0,0.0,0.0,17.451910961780765
K.#9150,missing user address,17.451910961780765,0.0,0.0,0.0,17.451910961780765
Stefano#8400,missing user address,16.15917681646367,0.0,0.0,0.0,16.15917681646367
bierlingm#9895,missing user address,14.22007559848803,0.0,0.0,0.0,14.22007559848803
Mert Ozd#6679,missing user address,13.573708525829483,0.0,0.0,0.0,13.573708525829483
solarmkd#5631,missing user address,12.280974380512388,0.0,0.0,0.0,12.280974380512388
ActiveInferenceLab#3629,missing user address,12.280974380512388,0.0,0.0,0.0,12.280974380512388
jugaadbhatia#0949,missing user address,11.634607307853843,0.0,0.0,0.0,11.634607307853843
bradleyc#3333,missing user address,10.988240235195295,0.0,0.0,0.0,10.988240235195295
Rudi#1165,missing user address,10.34187316253675,0.0,0.0,0.0,10.34187316253675
fahern#7639,missing user address,9.695506089878203,0.0,0.0,0.0,9.695506089878203
DaveW#9619,missing user address,9.695506089878203,0.0,0.0,0.0,9.695506089878203
amanwithwings#0165,missing user address,9.695506089878203,0.0,0.0,0.0,9.695506089878203
mafer_cordovas#1034,missing user address,9.049139017219655,0.0,0.0,0.0,9.049139017219655
Paul Haas#7536,missing user address,9.049139017219655,0.0,0.0,0.0,9.049139017219655
Benoît Kulesza#7976,missing user address,9.049139017219655,0.0,0.0,0.0,9.049139017219655
Yineisy Mota#1449,missing user address,9.049139017219655,0.0,0.0,0.0,9.049139017219655
fabi#2426,missing user address,9.049139017219655,0.0,0.0,0.0,9.049139017219655
T Wells#9070,missing user address,8.402771944561108,0.0,0.0,0.0,8.402771944561108
Loie#2921,missing user address,8.402771944561108,0.0,0.0,0.0,8.402771944561108
ZER8🧠#9093,missing user address,7.7564048719025624,0.0,0.0,0.0,7.7564048719025624
SteveWright#3039,missing user address,7.756404871902562,0.0,0.0,0.0,7.756404871902562
Martin09#7487,missing user address,7.110037799244015,0.0,0.0,0.0,7.110037799244015
Ronald#6940,missing user address,7.110037799244015,0.0,0.0,0.0,7.110037799244015
Striker#3288,missing user address,7.110037799244015,0.0,0.0,0.0,7.110037799244015
Letty#5399,missing user address,6.463670726585469,0.0,0.0,0.0,6.463670726585469
Kojak#5611,missing user address,6.463670726585468,0.0,0.0,0.0,6.463670726585468
🐙 octopus#5508,missing user address,5.817303653926921,0.0,0.0,0.0,5.817303653926921
witwiki#0518,missing user address,5.817303653926921,0.0,0.0,0.0,5.817303653926921
Santiago#0325,missing user address,5.817303653926921,0.0,0.0,0.0,5.817303653926921
metaverde#2503,0x8aac40061e258d6e45fd13e214710abdf356285a,5.170936581268375,0.0,0.0,0.0,5.170936581268375
METADREAMER 🐙#1111,missing user address,5.170936581268375,0.0,0.0,0.0,5.170936581268375
mZ#3472,missing user address,5.170936581268375,0.0,0.0,0.0,5.170936581268375
imranistan#5185,missing user address,4.524569508609828,0.0,0.0,0.0,4.524569508609828
MS#4235,missing user address,4.524569508609828,0.0,0.0,0.0,4.524569508609828
isysoares#5223,missing user address,4.524569508609828,0.0,0.0,0.0,4.524569508609828
andrej#6442,missing user address,4.524569508609828,0.0,0.0,0.0,4.524569508609828
heater#9765,missing user address,3.878202435951281,0.0,0.0,0.0,3.878202435951281
now#5422,missing user address,3.878202435951281,0.0,0.0,0.0,3.878202435951281
MorganicMovement 🍄#1085,missing user address,3.878202435951281,0.0,0.0,0.0,3.878202435951281
Shaila#4348,missing user address,3.878202435951281,0.0,0.0,0.0,3.878202435951281
Ekeneodigwe#1502,missing user address,3.878202435951281,0.0,0.0,0.0,3.878202435951281
zakk#896,missing user address,3.878202435951281,0.0,0.0,0.0,3.878202435951281
Miles#9305,missing user address,3.878202435951281,0.0,0.0,0.0,3.878202435951281
Maya.Sierra#7592,missing user address,3.878202435951281,0.0,0.0,0.0,3.878202435951281
Josxhua#9528,missing user address,3.2318353632927344,0.0,0.0,0.0,3.2318353632927344
justkassie#0539,missing user address,3.2318353632927344,0.0,0.0,0.0,3.2318353632927344
KZ Flyer#0926,missing user address,3.2318353632927344,0.0,0.0,0.0,3.2318353632927344
xm3van#0929,missing user address,3.2318353632927344,0.0,0.0,0.0,3.2318353632927344
WhyldWanderer#7002,missing user address,3.2318353632927344,0.0,0.0,0.0,3.2318353632927344
ceresbzns#4276,missing user address,3.2318353632927344,0.0,0.0,0.0,3.2318353632927344
paul2#3057,missing user address,3.231835363292734,0.0,0.0,0.0,3.231835363292734
Alp#3768,missing user address,2.5854682906341875,0.0,0.0,0.0,2.5854682906341875
storypup#2167,missing user address,2.5854682906341875,0.0,0.0,0.0,2.5854682906341875
luigy 𝗹𝗲𝗺𝗼𝗻#1337,missing user address,2.5854682906341875,0.0,0.0,0.0,2.5854682906341875
Zeugh#0001,missing user address,1.9391012179756406,0.0,0.0,0.0,1.9391012179756406
BK#7471,missing user address,1.9391012179756406,0.0,0.0,0.0,1.9391012179756406
AnnAnna#4694,missing user address,1.9391012179756404,0.0,0.0,0.0,1.9391012179756404
noturhandle#510,missing user address,1.9391012179756404,0.0,0.0,0.0,1.9391012179756404
Jsimbouras#2339,missing user address,1.9391012179756404,0.0,0.0,0.0,1.9391012179756404
Rohekbenitez#8753,missing user address,1.9391012179756404,0.0,0.0,0.0,1.9391012179756404
GCF#3655,missing user address,1.9391012179756404,0.0,0.0,0.0,1.9391012179756404
egazf#2082,missing user address,1.9391012179756404,0.0,0.0,0.0,1.9391012179756404
eli_#0534,missing user address,1.9391012179756404,0.0,0.0,0.0,1.9391012179756404
G0RD0#9904,missing user address,1.9391012179756404,0.0,0.0,0.0,1.9391012179756404
Xinhui98#916,missing user address,1.9391012179756404,0.0,0.0,0.0,1.9391012179756404
Danada#3389,missing user address,1.9391012179756404,0.0,0.0,0.0,1.9391012179756404
pab🐝🐙#6151,missing user address,1.2927341453170937,0.0,0.0,0.0,1.2927341453170937
DecentralizeSDGs#7544,missing user address,1.2927341453170937,0.0,0.0,0.0,1.2927341453170937
StateClayer#5974,missing user address,1.2927341453170937,0.0,0.0,0.0,1.2927341453170937
Atotsm#5719,missing user address,1.2927341453170937,0.0,0.0,0.0,1.2927341453170937
ApeironCreations#9049,missing user address,1.2927341453170937,0.0,0.0,0.0,1.2927341453170937
BiancaGadelha#2667,missing user address,1.2927341453170937,0.0,0.0,0.0,1.2927341453170937
danielo#2815,missing user address,1.2927341453170937,0.0,0.0,0.0,1.2927341453170937
KenMan#2662,missing user address,1.2927341453170937,0.0,0.0,0.0,1.2927341453170937
Leyi#3074,missing user address,1.2927341453170937,0.0,0.0,0.0,1.2927341453170937
carlfarterson#5846,missing user address,1.2927341453170937,0.0,0.0,0.0,1.2927341453170937
Ty Autonomous#3855,missing user address,1.2927341453170937,0.0,0.0,0.0,1.2927341453170937
diganta.eth#0692,missing user address,1.2927341453170937,0.0,0.0,0.0,1.2927341453170937
bubbado#7885,missing user address,0.6463670726585469,0.0,0.0,0.0,0.6463670726585469
Pronoia🐙🦘#2154,missing user address,0.6463670726585469,0.0,0.0,0.0,0.6463670726585469
yao#6032,missing user address,0.6463670726585469,0.0,0.0,0.0,0.6463670726585469
tù.úk'z#1449,missing user address,0.6463670726585469,0.0,0.0,0.0,0.6463670726585469
magwalk#8115,missing user address,0.6463670726585469,0.0,0.0,0.0,0.6463670726585469
coco_xyz#711,missing user address,0.6463670726585469,0.0,0.0,0.0,0.6463670726585469
foreverkatie#0788,missing user address,0.6463670726585469,0.0,0.0,0.0,0.6463670726585469
aidanbrodieo#1666,missing user address,0.6463670726585469,0.0,0.0,0.0,0.6463670726585469
