USER IDENTITY,USER ADDRESS,PRAISE_REWARD,QUANT_REWARD,NR_OF_PRAISES_QUANTIFIED,REWARDBOARD_REWARD,TOTAL TO RECEIVE
vicente.eth#4828,missing user address,2.430992438975723,0.0,0.0,0.0,2.430992438975723
solarmkd#5631,missing user address,2.430992438975723,0.0,0.0,0.0,2.430992438975723
nathalia#0926,missing user address,2.430992438975723,0.0,0.0,0.0,2.430992438975723
Wen#1934,missing user address,2.0258270324797696,0.0,0.0,0.0,2.0258270324797696
D8N1#8408,missing user address,1.6206616259838156,0.0,0.0,0.0,1.6206616259838156
Piedra de mar#2107,missing user address,1.6206616259838156,0.0,0.0,0.0,1.6206616259838156
BK#7471,missing user address,1.6206616259838156,0.0,0.0,0.0,1.6206616259838156
Gary Latta#3838,missing user address,1.6206616259838156,0.0,0.0,0.0,1.6206616259838156
MehighCB#4516,missing user address,1.6206616259838156,0.0,0.0,0.0,1.6206616259838156
joseacabrerav#5399,missing user address,1.6206616259838156,0.0,0.0,0.0,1.6206616259838156
patriacaelum (Austin)#3496,missing user address,1.2154962194878616,0.0,0.0,0.0,1.2154962194878616
xm3van#0929,missing user address,1.2154962194878616,0.0,0.0,0.0,1.2154962194878616
JustinKalland#0001,missing user address,1.2154962194878616,0.0,0.0,0.0,1.2154962194878616
Pronoia🐙🦘#2154,missing user address,0.8103308129919078,0.0,0.0,0.0,0.8103308129919078
theobtl#5976,missing user address,0.4051654064959539,0.0,0.0,0.0,0.4051654064959539
KZ Flyer#0926,missing user address,0.4051654064959539,0.0,0.0,0.0,0.4051654064959539
Huxwell#2172,missing user address,0.4051654064959539,0.0,0.0,0.0,0.4051654064959539
Lewwwk#4227,missing user address,0.4051654064959539,0.0,0.0,0.0,0.4051654064959539
Atotsm#5719,missing user address,0.4051654064959539,0.0,0.0,0.0,0.4051654064959539
satorid#8361,missing user address,0.4051654064959539,0.0,0.0,0.0,0.4051654064959539
pavl#1561,missing user address,0.4051654064959539,0.0,0.0,0.0,0.4051654064959539
