USER IDENTITY,USER ADDRESS,PRAISE_REWARD,QUANT_REWARD,NR_OF_PRAISES_QUANTIFIED,REWARDBOARD_REWARD,TOTAL TO RECEIVE
jukren#8803,missing user address,39.0680228755156,0.0,0.0,0.0,39.0680228755156
innov8tor3#3988,0xbcad90f4a1ed4067d9bc33d4089ff18a82250253,7.325254289159175,31.307070130775934,180.0,0.0,38.63232441993511
Mettodo#7010,0x7710e7e881333fd3396ca5966bed6e72746b612d,6.104378574299313,31.307070130775934,180.0,0.0,37.411448705075244
ygg_anderson#4998,missing user address,36.62627144579588,0.0,0.0,0.0,36.62627144579588
BK#7471,missing user address,34.18452001607615,0.0,0.0,0.0,34.18452001607615
mateodaza#3156,missing user address,34.18452001607615,0.0,0.0,0.0,34.18452001607615
teaci#6108,0x1be3505328880f1f204c664d430a9d2817d9d4cc,0.0,31.307070130775934,180.0,0.0,31.307070130775934
calazki#3961,0xf48d4780a886900c263e72d475b1d8b0c7e5a987,0.0,31.307070130775934,180.0,0.0,31.307070130775934
bends#3537,0x1e975f53956d644868f3ea25690b1bbeda658565,0.0,31.307070130775934,180.0,0.0,31.307070130775934
Parrachia#0450,0xe42f8e2c4b778fcd572c55e457ed77db4cb20a69,0.0,31.307070130775934,180.0,0.0,31.307070130775934
PhilH#1102,0xaa01dec5307cf17f20881a3286dcaa062578cea7,0.0,31.307070130775934,180.0,0.0,31.307070130775934
Sha#6179,0x46d79ec988a2f603477e81ff2c0c7edef3901145,0.0,31.307070130775934,180.0,0.0,31.307070130775934
Usua◎ Silver#2618,0x914c0e63f98a091e74b7c5e78993bb8de735ae74,0.0,31.307070130775934,180.0,0.0,31.307070130775934
missing username,0xf9c171fb0480fac34289cc5791519fec1d7978c3,0.0,0.0,0.0,28.424067555555556,28.424067555555556
missing username,0x826976d7c600d45fb8287ca1d7c76fc8eb732030,0.0,0.0,0.0,28.424067555555556,28.424067555555556
missing username,0x5303d37018b0e7e6f4fe8c706b7001735e5d430a,0.0,0.0,0.0,28.424067555555556,28.424067555555556
missing username,0xb22981ba3fe1de2325935c91a3b717168fb86714,0.0,0.0,0.0,28.424067555555556,28.424067555555556
missing username,0x00d18ca9782be1caef611017c2fbc1a39779a57c,0.0,0.0,0.0,28.424067555555556,28.424067555555556
missing username,0xdd505da2e2a8017f38a715948c6b6a2922ba27f0,0.0,0.0,0.0,28.424067555555556,28.424067555555556
JeffEmmett#7202,missing user address,28.08014144177684,0.0,0.0,0.0,28.08014144177684
hernandoagf#3014,missing user address,27.469703584346906,0.0,0.0,0.0,27.469703584346906
ddan#2489,missing user address,26.859265726916973,0.0,0.0,0.0,26.859265726916973
trangnv#2156,missing user address,23.196638582337386,0.0,0.0,0.0,23.196638582337386
JohnPaller | Opolis#2670,missing user address,20.754887152617663,0.0,0.0,0.0,20.754887152617663
Loie#2921,missing user address,18.92357358032787,0.0,0.0,0.0,18.92357358032787
nic#9212,missing user address,17.092260008038075,0.0,0.0,0.0,17.092260008038075
Jolie_Ze#0295,missing user address,17.092260008038075,0.0,0.0,0.0,17.092260008038075
tigeroid#2951,0xd3898129d4acb0f8039b1b9d6367b236f1e6100f,0.0,15.827463232781167,91.0,0.0,15.827463232781167
solsista#5370,missing user address,13.429632863458487,0.0,0.0,0.0,13.429632863458487
geleeroyale#3228,missing user address,12.208757148598625,0.0,0.0,0.0,12.208757148598625
MehighCB#4516,missing user address,12.208757148598625,0.0,0.0,0.0,12.208757148598625
enti#1546,0x6897abe0fd62b589260784b21f4ca3f78a0d8017,0.0,11.653187215344376,67.0,0.0,11.653187215344376
osycross(🦎🦎)#5943,0xfe99402763531258875949d449db20157b77ec5c,0.0,11.653187215344376,67.0,0.0,11.653187215344376
NaN#6925,missing user address,10.377443576308831,0.0,0.0,0.0,10.377443576308831
OddName#8763,missing user address,10.377443576308831,0.0,0.0,0.0,10.377443576308831
Fortunov | Aragon#6678,missing user address,7.935692146589107,0.0,0.0,0.0,7.935692146589107
GideonRo#3175,0xb08f0ca73e8a59a1b7970e22b8ed2f9142c3fa53,7.935692146589107,0.0,0.0,0.0,7.935692146589107
nathalia#0926,missing user address,7.325254289159175,0.0,0.0,0.0,7.325254289159175
Cyber Rabbit#3221,missing user address,6.714816431729244,0.0,0.0,0.0,6.714816431729244
Yineisy Mota#1449,missing user address,6.714816431729243,0.0,0.0,0.0,6.714816431729243
Lisa JY Tan#3350,missing user address,6.714816431729243,0.0,0.0,0.0,6.714816431729243
Media#1337,missing user address,6.104378574299313,0.0,0.0,0.0,6.104378574299313
pab🐝🐙#6151,missing user address,5.493940716869382,0.0,0.0,0.0,5.493940716869382
JustinKalland#0001,missing user address,5.493940716869381,0.0,0.0,0.0,5.493940716869381
MisterBoyfriend#7096,missing user address,5.493940716869381,0.0,0.0,0.0,5.493940716869381
taxil#8577,missing user address,4.88350285943945,0.0,0.0,0.0,4.88350285943945
mZ#3472,missing user address,4.88350285943945,0.0,0.0,0.0,4.88350285943945
bradleyc#3333,missing user address,4.88350285943945,0.0,0.0,0.0,4.88350285943945
WhyldWanderer#7002,missing user address,4.88350285943945,0.0,0.0,0.0,4.88350285943945
Peter (porobov.eth) 🤖#3488,missing user address,4.273065002009519,0.0,0.0,0.0,4.273065002009519
Letty#5399,missing user address,4.273065002009519,0.0,0.0,0.0,4.273065002009519
glocalvr#3469,missing user address,3.6626271445795875,0.0,0.0,0.0,3.6626271445795875
mafer_cordovas#1034,missing user address,3.6626271445795875,0.0,0.0,0.0,3.6626271445795875
T-Rossi#1714,missing user address,3.0521892871496563,0.0,0.0,0.0,3.0521892871496563
gijsspoor#0183,missing user address,3.0521892871496563,0.0,0.0,0.0,3.0521892871496563
jori#5279,missing user address,3.0521892871496563,0.0,0.0,0.0,3.0521892871496563
KZ Flyer#0926,missing user address,2.441751429719725,0.0,0.0,0.0,2.441751429719725
BiancaGadelha#2667,missing user address,2.441751429719725,0.0,0.0,0.0,2.441751429719725
storypup#2167,missing user address,2.441751429719725,0.0,0.0,0.0,2.441751429719725
Kojak#5611,missing user address,1.8313135722897937,0.0,0.0,0.0,1.8313135722897937
DaveW#9619,missing user address,1.8313135722897937,0.0,0.0,0.0,1.8313135722897937
Mensch#5604,missing user address,1.8313135722897937,0.0,0.0,0.0,1.8313135722897937
Pronoia🐙🦘#2154,missing user address,1.8313135722897937,0.0,0.0,0.0,1.8313135722897937
Adam B#4867,missing user address,1.8313135722897937,0.0,0.0,0.0,1.8313135722897937
Jsimbouras#2339,missing user address,1.2208757148598626,0.0,0.0,0.0,1.2208757148598626
xm3van#0929,missing user address,1.2208757148598626,0.0,0.0,0.0,1.2208757148598626
Atotsm#5719,missing user address,1.2208757148598626,0.0,0.0,0.0,1.2208757148598626
Ekeneodigwe#1502,missing user address,1.2208757148598626,0.0,0.0,0.0,1.2208757148598626
Lin#3884,missing user address,1.2208757148598626,0.0,0.0,0.0,1.2208757148598626
GCF#3655,missing user address,1.2208757148598626,0.0,0.0,0.0,1.2208757148598626
Sukanshi | MultiSafe#9407,missing user address,1.2208757148598626,0.0,0.0,0.0,1.2208757148598626
drllau#2628,missing user address,0.6104378574299313,0.0,0.0,0.0,0.6104378574299313
Tarun Gupta | MultiSafe#9929,missing user address,0.6104378574299313,0.0,0.0,0.0,0.6104378574299313
T Wells#9070,missing user address,0.6104378574299313,0.0,0.0,0.0,0.6104378574299313
