USER IDENTITY,USER ADDRESS,PRAISE_REWARD,QUANT_REWARD,NR_OF_PRAISES_QUANTIFIED,REWARDBOARD_REWARD,TOTAL TO RECEIVE
ZER8🧠#9093,missing user address,38.43522713873474,0.0,0.0,0.0,38.43522713873474
hanners717#2022,0x711cdabcfdedef2c82d9da533268d8bb6b7468f8,0.0,36.4264652465003,300.0,0.0,36.4264652465003
tigeroid#2951,0xd3898129d4acb0f8039b1b9d6367b236f1e6100f,0.0,36.4264652465003,300.0,0.0,36.4264652465003
Sha#6179,0x46d79ec988a2f603477e81ff2c0c7edef3901145,0.0,36.4264652465003,300.0,0.0,36.4264652465003
Usua◎ Silver#2618,0x914c0e63f98a091e74b7c5e78993bb8de735ae74,0.0,36.4264652465003,300.0,0.0,36.4264652465003
Parrachia#0450,0xe42f8e2c4b778fcd572c55e457ed77db4cb20a69,0.0,36.4264652465003,300.0,0.0,36.4264652465003
lee0007#8152,0x3e31155a1c17c9f85e74828447aec412090a4622,0.0,36.4264652465003,300.0,0.0,36.4264652465003
bear100#9085,0x47a5ba5be900fc22ad31bec4c1ff54df8e67cd70,0.0,36.4264652465003,300.0,0.0,36.4264652465003
Maxwe11#7157,0x3f20a6fe04b3a4b37bbbbea826ae23be56baed74,0.0,36.4264652465003,300.0,0.0,36.4264652465003
shawn#7046,0xc68e8827fc1dd3b2bc94ca8b0228268f16dd6cf6,0.0,36.4264652465003,300.0,0.0,36.4264652465003
Jolie_Ze#0295,missing user address,36.299936742138364,0.0,0.0,0.0,36.299936742138364
ddan#2489,missing user address,35.766114142989274,0.0,0.0,0.0,35.766114142989274
freshelle#9882,missing user address,32.029355948945614,0.0,0.0,0.0,32.029355948945614
Caeser (PST)#0046,missing user address,30.961710750647427,0.0,0.0,0.0,30.961710750647427
rdfbbx#6437,missing user address,29.36024295320015,0.0,0.0,0.0,29.36024295320015
missing username,0xf9c171fb0480fac34289cc5791519fec1d7978c3,0.0,0.0,0.0,28.424067555555556,28.424067555555556
missing username,0x826976d7c600d45fb8287ca1d7c76fc8eb732030,0.0,0.0,0.0,28.424067555555556,28.424067555555556
missing username,0xb22981ba3fe1de2325935c91a3b717168fb86714,0.0,0.0,0.0,28.424067555555556,28.424067555555556
missing username,0xdd505da2e2a8017f38a715948c6b6a2922ba27f0,0.0,0.0,0.0,28.424067555555556,28.424067555555556
missing username,0x5303d37018b0e7e6f4fe8c706b7001735e5d430a,0.0,0.0,0.0,28.424067555555556,28.424067555555556
missing username,0x00d18ca9782be1caef611017c2fbc1a39779a57c,0.0,0.0,0.0,28.424067555555556,28.424067555555556
santigs#9769,missing user address,26.157307358305587,0.0,0.0,0.0,26.157307358305587
mateodaza#3156,missing user address,24.022016961709213,0.0,0.0,0.0,24.022016961709213
witwiki#0518,missing user address,21.886726565112838,0.0,0.0,0.0,21.886726565112838
heater#9765,missing user address,19.751436168516463,0.0,0.0,0.0,19.751436168516463
Letty#5399,missing user address,19.751436168516463,0.0,0.0,0.0,19.751436168516463
RodriCastillo#1415,missing user address,19.21761356936737,0.0,0.0,0.0,19.21761356936737
Yonks#7762,missing user address,18.683790970218276,0.0,0.0,0.0,18.683790970218276
elessar.eth#7945,missing user address,18.149968371069182,0.0,0.0,0.0,18.149968371069182
MsMagey#8357,missing user address,18.149968371069182,0.0,0.0,0.0,18.149968371069182
jugaadbhatia#0949,missing user address,17.082323172770995,0.0,0.0,0.0,17.082323172770995
Stefano#8400,missing user address,14.413210177025528,0.0,0.0,0.0,14.413210177025528
amanwithwings#0165,missing user address,14.413210177025528,0.0,0.0,0.0,14.413210177025528
Loie#2921,missing user address,13.879387577876434,0.0,0.0,0.0,13.879387577876434
MisterBoyfriend#7096,missing user address,12.277919780429153,0.0,0.0,0.0,12.277919780429153
BiancaGadelha#2667,missing user address,12.277919780429153,0.0,0.0,0.0,12.277919780429153
Josxhua#9528,missing user address,12.277919780429153,0.0,0.0,0.0,12.277919780429153
Rohekbenitez#8753,missing user address,11.210274582130966,0.0,0.0,0.0,11.210274582130966
anson parker#4296,missing user address,10.142629383832778,0.0,0.0,0.0,10.142629383832778
Yineisy Mota#1449,missing user address,10.142629383832778,0.0,0.0,0.0,10.142629383832778
Dan Knobelsdorf#326,missing user address,9.608806784683685,0.0,0.0,0.0,9.608806784683685
Danada#3389,missing user address,9.074984185534591,0.0,0.0,0.0,9.074984185534591
Kris#8703,missing user address,8.541161586385499,0.0,0.0,0.0,8.541161586385499
rodbot2#3621,missing user address,8.007338987236404,0.0,0.0,0.0,8.007338987236404
xm3van#0929,missing user address,7.473516388087311,0.0,0.0,0.0,7.473516388087311
Ekeneodigwe#1502,missing user address,7.47351638808731,0.0,0.0,0.0,7.47351638808731
bfa#7705,0x128b7e7f0bfa7cda46bb4728a0da88dbaa095026,7.47351638808731,0.0,0.0,0.0,7.47351638808731
WhyldWanderer#7002,missing user address,6.939693788938217,0.0,0.0,0.0,6.939693788938217
magwalk#8115,missing user address,6.405871189789123,0.0,0.0,0.0,6.405871189789123
Babble#2298,missing user address,6.405871189789123,0.0,0.0,0.0,6.405871189789123
Mert Ozd#6679,missing user address,6.4058711897891225,0.0,0.0,0.0,6.4058711897891225
JessicaZartler#2263,missing user address,5.87204859064003,0.0,0.0,0.0,5.87204859064003
petec#6681,missing user address,5.87204859064003,0.0,0.0,0.0,5.87204859064003
Gus#1951,missing user address,5.338225991490936,0.0,0.0,0.0,5.338225991490936
siebold_magnolia#7889,missing user address,5.338225991490936,0.0,0.0,0.0,5.338225991490936
Cristian.dll#0304,missing user address,5.338225991490936,0.0,0.0,0.0,5.338225991490936
MorganicMovement 🍄#1085,missing user address,4.804403392341842,0.0,0.0,0.0,4.804403392341842
Cyber Rabbit#3221,missing user address,4.804403392341842,0.0,0.0,0.0,4.804403392341842
bends#3537,0x1e975f53956d644868f3ea25690b1bbeda658565,4.804403392341842,0.0,0.0,0.0,4.804403392341842
ricardo.ggz#1868,missing user address,4.804403392341842,0.0,0.0,0.0,4.804403392341842
innov8tor3#3988,0xbcad90f4a1ed4067d9bc33d4089ff18a82250253,4.270580793192749,0.0,0.0,0.0,4.270580793192749
HannahJoJo#7708,missing user address,4.270580793192749,0.0,0.0,0.0,4.270580793192749
merkle_🏴#6848,missing user address,4.270580793192749,0.0,0.0,0.0,4.270580793192749
DJBritStar#9267,missing user address,3.7367581940436554,0.0,0.0,0.0,3.7367581940436554
DecentralizeSDGs#7544,missing user address,3.736758194043655,0.0,0.0,0.0,3.736758194043655
hz#8826,missing user address,3.736758194043655,0.0,0.0,0.0,3.736758194043655
Javi | jgonz.eth#8431,missing user address,3.736758194043655,0.0,0.0,0.0,3.736758194043655
UncleBimBim#1401,missing user address,3.2029355948945617,0.0,0.0,0.0,3.2029355948945617
monstrosity#5714,missing user address,3.2029355948945617,0.0,0.0,0.0,3.2029355948945617
patriacaelum (Austin)#3496,missing user address,2.669112995745468,0.0,0.0,0.0,2.669112995745468
ApeironCreations#9049,missing user address,2.669112995745468,0.0,0.0,0.0,2.669112995745468
Globallager#4834,missing user address,2.669112995745468,0.0,0.0,0.0,2.669112995745468
jon.s#3107,missing user address,2.669112995745468,0.0,0.0,0.0,2.669112995745468
dab621#852,missing user address,2.669112995745468,0.0,0.0,0.0,2.669112995745468
DaveW#9619,missing user address,2.669112995745468,0.0,0.0,0.0,2.669112995745468
graial#0787,missing user address,2.669112995745468,0.0,0.0,0.0,2.669112995745468
🐙 peth don't need your eth#8052,missing user address,2.1352903965963743,0.0,0.0,0.0,2.1352903965963743
DarrenZ#0122,missing user address,2.1352903965963743,0.0,0.0,0.0,2.1352903965963743
knic#3318,missing user address,2.1352903965963743,0.0,0.0,0.0,2.1352903965963743
HBesso31🐙#4560,missing user address,2.1352903965963743,0.0,0.0,0.0,2.1352903965963743
Mr. Rock#5540,missing user address,2.1352903965963743,0.0,0.0,0.0,2.1352903965963743
MrsYonks#0771,missing user address,2.1352903965963743,0.0,0.0,0.0,2.1352903965963743
amrro#4121,missing user address,2.1352903965963743,0.0,0.0,0.0,2.1352903965963743
calazki#3961,0xf48d4780a886900c263e72d475b1d8b0c7e5a987,1.6014677974472808,0.0,0.0,0.0,1.6014677974472808
PabloFM#2890,missing user address,1.6014677974472808,0.0,0.0,0.0,1.6014677974472808
SN#4278,missing user address,1.6014677974472808,0.0,0.0,0.0,1.6014677974472808
🐙Musashi13#5579,missing user address,1.6014677974472808,0.0,0.0,0.0,1.6014677974472808
Santiago#0325,missing user address,1.6014677974472808,0.0,0.0,0.0,1.6014677974472808
0x0#1806,missing user address,1.6014677974472808,0.0,0.0,0.0,1.6014677974472808
Hash17#7062,missing user address,1.6014677974472808,0.0,0.0,0.0,1.6014677974472808
24nico#9513,missing user address,1.6014677974472808,0.0,0.0,0.0,1.6014677974472808
trangnv#2156,missing user address,1.6014677974472808,0.0,0.0,0.0,1.6014677974472808
casale.eth#6107,missing user address,1.6014677974472808,0.0,0.0,0.0,1.6014677974472808
BK#7471,missing user address,1.6014677974472808,0.0,0.0,0.0,1.6014677974472808
andrej#6442,missing user address,1.0676451982981872,0.0,0.0,0.0,1.0676451982981872
carlfarterson#5846,missing user address,1.0676451982981872,0.0,0.0,0.0,1.0676451982981872
jeromehartigan#6895,missing user address,1.0676451982981872,0.0,0.0,0.0,1.0676451982981872
Emma_13#2010,missing user address,1.0676451982981872,0.0,0.0,0.0,1.0676451982981872
cider#4419,missing user address,1.0676451982981872,0.0,0.0,0.0,1.0676451982981872
ssystww#3146,missing user address,1.0676451982981872,0.0,0.0,0.0,1.0676451982981872
randomshinichi#1165,missing user address,1.0676451982981872,0.0,0.0,0.0,1.0676451982981872
TejP#1290,missing user address,1.0676451982981872,0.0,0.0,0.0,1.0676451982981872
wslyvh#1059,missing user address,1.0676451982981872,0.0,0.0,0.0,1.0676451982981872
tù.úk'z#1449,missing user address,1.0676451982981872,0.0,0.0,0.0,1.0676451982981872
johann#1308,missing user address,1.0676451982981872,0.0,0.0,0.0,1.0676451982981872
KZ Flyer#0926,missing user address,1.0676451982981872,0.0,0.0,0.0,1.0676451982981872
bernard#9024,missing user address,0.5338225991490936,0.0,0.0,0.0,0.5338225991490936
RA | Ocean#8791,missing user address,0.5338225991490936,0.0,0.0,0.0,0.5338225991490936
Paul Haas#7536,missing user address,0.5338225991490936,0.0,0.0,0.0,0.5338225991490936
Kojak#5611,missing user address,0.5338225991490936,0.0,0.0,0.0,0.5338225991490936
taxil#8577,missing user address,0.5338225991490936,0.0,0.0,0.0,0.5338225991490936
JohnPaller | Opolis#2670,missing user address,0.5338225991490936,0.0,0.0,0.0,0.5338225991490936
